Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Average Watts,Calories,Relative Effort.1,Weighted Average Power,Power Count,Prefer Perceived Exertion,Commute.1,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Flagged,Average Elapsed Speed,Dirt Distance,Total Steps,Carbon Saved,Training Load,Intensity,Average Grade Adjusted Pace,Total Cycles,Recovery,Media,Runner
14247625479,"Apr 22, 2025, 12:27:15 AM",Entrenamiento con pesas vespertino,Weight Training,,1418,0.0,136.0,3.0,False,activities/15204826113.fit.gz,,1418.0,1418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,136.0,101.0,,126.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14268364091,"Apr 24, 2025, 12:47:25 AM",Entrenamiento con pesas vespertino,Weight Training,,2255,0.0,113.0,5.0,False,activities/15226446505.fit.gz,,2255.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113.0,94.0,,184.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14306548511,"Apr 27, 2025, 7:13:07 PM",Nike Run Club: Siguiente carrera de distancia,Run,"Un día hermoso, no demasiado caliente pero muy soleado. Y corrí rápido! Aunque no me esforcé tanto mi tiempo era bueno y el correo sentó tranqui. Hubo viento fuertes que me enfriada. Traté a contarme una historia en voz alta, para mejorar mi capacidad aeróbica pero solo conseguí un stitch! Necesito más práctica para hablar cuando corro. Mi mente estaba clara and tranquila y me sentí feliz. Al final, mi pie izquierdo me dolió pero no tanto, y debo estar listo para broad street run la semana entrante. Estoy listo de hecho!",5825,16.66,172.0,198.0,False,activities/15266442312.fit.gz,,5825.0,5789.0,16662.9,4.9,2.878,208.0,210.0,2.0,17.0,41.0,0.0,117.0,79.0,172.0,161.0,,1347.0,198.0,,,0.0,0.0,1.0,18260.1,,,,,,,,,,,,,,,,,,,,0.0,2.861,0.0,15310.0,,,,3.154,,,media/05eabf68-b37a-48d3-957b-d78897dd26da.jpg,Laurence
14317759008,"Apr 29, 2025, 1:05:55 AM",Entrenamiento con pesas nocturno,Weight Training,,3734,0.0,142.0,11.0,False,activities/15278183398.fit.gz,,3734.0,3734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,142.0,111.0,,398.0,11.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14328213405,"Apr 30, 2025, 12:22:35 AM",Yoga vespertino,Yoga,,1113,0.0,108.0,2.0,False,activities/15289074497.fit.gz,,1113.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,108.0,88.0,,102.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14359529586,"May 3, 2025, 12:17:53 AM",Entrenamiento con pesas vespertino,Weight Training,,2598,0.0,147.0,8.0,False,activities/15321890660.fit.gz,,2598.0,2598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,147.0,112.0,,281.0,8.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14366237251,"May 3, 2025, 3:11:29 PM",Nike Run Club: sábado - Carrera por la mañana,Run,,1434,3.83,167.0,27.0,False,activities/15328951074.fit.gz,,1434.0,1404.0,3832.6,5.2,2.73,22.0,23.0,5.0,17.0,22.6,0.0,117.0,76.0,167.0,148.0,,308.0,27.0,,,,0.0,1.0,4037.4,,,,,,,,,,,,,,,,,,,,0.0,2.673,0.0,3510.0,,,,2.876,,,,Laurence
14375324447,"May 4, 2025, 11:50:57 AM",Nike Run Club: domingo - Carrera por la mañana,Run,,5328,16.17,177.0,206.0,False,activities/15338530097.fit.gz,,5328.0,5314.0,16176.3,4.2,3.044,59.0,104.0,2.6,48.4,20.9,-0.3,93.0,81.0,177.0,164.0,,1320.0,206.0,,,,0.0,1.0,16623.6,,,,,,,,,,,,,,,,,,,,0.0,3.036,0.0,14426.0,,,,3.128,,,,Laurence
14379725502,"May 4, 2025, 9:11:28 PM",Yoga por la tarde,Yoga,,1363,0.0,108.0,2.0,False,activities/15343165689.fit.gz,,1363.0,1363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,108.0,89.0,,129.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14390560576,"May 6, 2025, 1:35:01 AM",Entrenamiento con pesas nocturno,Weight Training,,2579,0.0,153.0,8.0,False,activities/15354555837.fit.gz,,2579.0,2579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,153.0,110.0,,270.0,8.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14421729005,"May 9, 2025, 1:02:19 AM",Entrenamiento con pesas nocturno,Weight Training,,5057,0.0,151.0,19.0,False,activities/15387253936.fit.gz,,5057.0,5057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,151.0,118.0,,607.0,19.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14441111808,"May 11, 2025, 12:12:42 AM",Nike Run Club: Corriendo por más: conexiones,Run,"Un correo para ir afuera y clarar la mente después de un día de aplicación para escuela. Correr cada ves es un logro, y no he tenido mucho de esos recientemente. Y se que los necesito. Hacía calor pero no demasiado, y corrí fácilmente. Incluso mi corazón tiempo estaba tranqui. La gente son disfrutando este noche de sábado en la ciudad. Voy a hacer tofu con lemongrass para cenar lol",2876,7.4,156.0,38.0,False,activities/15407760874.fit.gz,,2876.0,2754.0,7400.4,4.34,2.687,49.0,54.0,2.4,16.6,40.4,0.0,93.0,76.0,156.0,142.0,,593.0,38.0,,,0.0,0.0,1.0,7891.9,,,,,,,,,,,,,,,,,,,,0.0,2.573,0.0,6992.0,,,,2.866,,,media/1a2ea332-6b5a-4312-a374-4c9b1ce328b7.jpg,Laurence
14458012292,"May 12, 2025, 12:13:59 AM",Entrenamiento con pesas vespertino,Weight Training,,2763,0.0,149.0,9.0,False,activities/15425720720.fit.gz,,2763.0,2763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,149.0,114.0,,300.0,9.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14473829215,"May 14, 2025, 12:50:01 AM",Entrenamiento con pesas vespertino,Weight Training,,901,0.0,147.0,4.0,False,activities/15442369523.fit.gz,,901.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,147.0,118.0,,107.0,4.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14546261552,"May 21, 2025, 1:16:37 AM",Entrenamiento con pesas nocturno,Weight Training,,3186,0.0,153.0,11.0,False,activities/15521366874.fit.gz,,3186.0,3186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,153.0,112.0,,315.0,11.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,Laurence
14748694522,"Jun 9, 2025, 7:31:05 PM",Caminata de tarde,Walk,,5078,4.2,141.0,9.0,False,activities/15739330160.fit.gz,,5078.0,3038.0,4202.1,5.603,1.383,124.2,84.4,1912.0,1989.6,30.1,1.1,,,141.0,111.0,,424.0,9.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.828,3570.8,4714.0,,,,,,,,Laurence
15034710017,"Jul 7, 2025, 12:31:08 PM",Caminata de tarde,Walk,,1647,1.84,116.0,3.0,False,activities/16051237201.fit.gz,,1647.0,1200.0,1839.1,8.524,1.533,8.8,6.6,440.2,447.0,44.9,0.2,,,116.0,104.0,,114.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.117,0.0,1394.0,,,,,,,,Laurence
15061218973,"Jul 9, 2025, 3:30:22 PM",GR11 ochogavía to almost Isaba,Hike,,13973,15.38,,,False,activities/15061218973.gpx,,13973.0,10519.0,15380.9,2.42,1.462,674.8,100.2,772.6,1366.4,34.8,3.8,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.101,15380.9,18760.0,,,,,18760.0,,,Laurence
15065715870,"Jul 10, 2025, 5:22:22 AM",GR11 to Isaba,Hike,,10113,5.91,,,False,activities/15065715870.gpx,,10113.0,5560.0,5911.2,10.564,1.063,53.5,603.1,779.5,1360.3,44.1,-9.3,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.585,4924.3,8804.0,,,,,8804.0,,,Laurence
15078872051,"Jul 11, 2025, 5:23:04 AM",GR 11 to Candanchu (killer),Hike,,28202,16.73,,,False,activities/15078872051.gpx,,28202.0,16893.0,16730.3,8.52,0.99,794.8,569.3,1247.6,1666.0,46.9,1.3,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.593,11957.7,24738.0,,,,,24738.0,,,Laurence
15078872895,"Jul 10, 2025, 9:16:06 AM",Gr11,Hike,,46305,29.89,,,False,activities/15078872895.gpx,,46305.0,29134.0,29889.0,3.42,1.026,1527.2,930.6,797.4,1962.9,50.0,2.0,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.645,29245.3,42994.0,,,,,42994.0,,,Laurence
15091279358,"Jul 12, 2025, 6:57:03 AM",GR11 Candanchu to Formigal,Hike,"“It looks like this might be one of those long kind of days.”
- George Finch",33250,9.86,,,False,activities/15091279358.gpx,,33250.0,8930.0,9860.7,8.52,1.104,512.0,503.3,1347.3,1740.3,48.0,-0.2,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.297,7097.0,30222.0,,,,,30222.0,,,Laurence
15114947624,"Jul 14, 2025, 8:59:21 AM",GR11 Baños de panticosa a Torla-Ordesa,Hike,,41838,32.19,,,False,activities/15114947624.gpx,,41838.0,28492.0,32189.1,5.38,1.13,1300.9,1957.0,1018.5,2554.5,49.7,-2.0,,,,,,,,,,,0.0,1.0,,1752480000.0,1.0,13.6,13.8,8.0,0.69,1023.1,3.0,7.5,185.0,0.0,1752467712.0,1752521856.0,0.625,0.06,5.0,0.22,26920.7,3.0,0.0,0.769,28113.3,44326.0,,,,,44326.0,,,Laurence
15359296663,"Aug 6, 2025, 12:31:09 AM",Entrenamiento con pesas vespertino,Weight Training,,945,0.0,131.0,2.0,False,activities/16402577988.fit.gz,,945.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131.0,111.0,,84.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15381431971,"Aug 7, 2025, 7:36:20 PM",Starting again,Weight Training,,5780,0.0,155.0,26.0,False,activities/16426188557.fit.gz,,5780.0,5780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155.0,125.0,,839.0,26.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15392584635,"Aug 8, 2025, 10:51:06 PM",Nike Run Club: viernes - Carrera a última hora de la tarde,Run,,672,1.64,113.0,2.0,False,activities/16438117268.fit.gz,,672.0,639.0,1646.1,3.65,2.576,5.0,7.0,10.2,13.6,45.7,0.0,212.0,73.0,113.0,113.0,,130.0,2.0,,,,0.0,1.0,1696.7,1754690432.0,1.0,27.2,28.0,13.9,0.44,1022.6,3.6,5.6,95.0,0.0,1754647552.0,1754697984.0,0.375,0.0,1.0,0.1,45620.0,1.0,,2.45,0.0,1558.0,0.0,,,2.655,,,,Laurence
15411418879,"Aug 10, 2025, 1:45:00 PM",Nike Run Club: domingo - Carrera por la mañana,Run,Quería caminar todo la ruta y caminé por media mila a el media punto. Pero comencé y terminé y eso es lo que importa haha. Hay que mejorar mis niveles de stamina mucho para correr como Rocky. Un día hermosa y un ruta bonita al lado del mar cerca de la casa de Jinhao. Me siento aclarado y tranquilo después. Hay que seguir corriendo a menudo.,2885,7.43,,,False,activities/16458276974.fit.gz,,2885.0,2844.0,7434.7,4.84,2.614,11.0,16.0,1.6,8.2,16.1,0.0,117.0,75.0,,,,587.0,,,,,0.0,1.0,7651.4,1754830848.0,1.0,22.6,25.1,14.7,0.61,1024.7,1.6,2.9,290.0,0.0,1754820096.0,1754870400.0,0.625,0.0,1.0,0.0,27641.0,3.0,,2.577,0.0,7088.0,0.0,,,2.69,,,media/7428786F-D673-42EA-B13A-132B33478AB3.jpg,Laurence
15447543344,"Aug 13, 2025, 5:31:07 PM",Nike Run Club: miércoles - Carrera por la tarde,Run,,1148,3.1,,,False,activities/16496889152.fit.gz,,1148.0,1143.0,3103.5,4.267,2.715,36.0,18.0,33.2,66.4,30.2,0.6,93.0,77.0,,,,249.0,,,,,0.0,1.0,3325.3,,,,,,,,,,,,,,,,,,,,,2.703,0.0,2936.0,0.0,,,2.909,,,,Laurence
15460780259,"Aug 14, 2025, 8:20:58 PM",Entrenamiento con pesas por la tarde,Weight Training,,4275,0.0,161.0,21.0,False,activities/16511009765.fit.gz,,4275.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161.0,124.0,,576.0,21.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15470862751,"Aug 15, 2025, 7:20:00 PM","Nike Run Club: Uno intenso, uno suave",Run,"Una carrera de intervalos, hacía calor otra vez, 87 F 🥵. Me sentí bastante fuerte a pesar del calor. Fuerte pero no fue tanto rápido. Hay que entrenar mucho más parar derrotar a Annie. Y voy a lograrlo. Correr a la oficina es bueno pero necesito mucho tiempo después para enfriarme.",1355,3.61,172.0,33.0,False,activities/16521781244.fit.gz,,1355.0,1200.0,3615.8,4.14,3.013,37.0,33.0,31.4,65.8,21.6,0.1,93.0,79.0,172.0,157.0,,295.0,33.0,,,,0.0,1.0,3828.0,,,,,,,,,,,,,,,,,,,,,2.668,0.0,3150.0,0.0,,,3.19,,,media/2037d719-b253-47e0-9d1d-b1949d28dd9a.jpg,Laurence
15480994986,"Aug 16, 2025, 3:47:49 PM",Bicicleta a la hora del almuerzo,Ride,,2607,0.0,170.0,83.0,False,activities/16532607655.fit.gz,9.0,2607.0,2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,170.0,159.0,,547.0,83.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15495182268,"Aug 17, 2025, 9:33:21 PM",Entrenamiento con pesas por la tarde,Weight Training,,4989,0.0,156.0,20.0,False,activities/16547855443.fit.gz,,4989.0,4989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,156.0,116.0,,537.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15518688916,"Aug 19, 2025, 10:54:39 PM",Entrenamiento con pesas vespertino,Weight Training,,2414,0.0,156.0,12.0,False,activities/16572882036.fit.gz,,2414.0,2414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,156.0,126.0,,290.0,12.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15519465969,"Aug 20, 2025, 12:01:00 AM",Nike Run Club: Semana 6 - Carrera de recuperación,Run,,4895,10.16,147.0,24.0,False,activities/16573709113.fit.gz,,4895.0,4638.0,10163.6,3.94,2.191,72.0,75.0,2.2,30.0,32.3,0.0,105.0,71.0,147.0,132.0,,776.0,24.0,,,,0.0,1.0,10841.1,,,,,,,,,,,,,,,,,,,,,2.076,176.0,10960.0,0.0,,,2.337,,,,Laurence
15541065124,"Aug 21, 2025, 9:31:01 PM",Yoga por la tarde,Yoga,,2925,0.0,163.0,18.0,False,activities/16597040342.fit.gz,,2925.0,2925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,163.0,126.0,,369.0,18.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15575031935,"Aug 23, 2025, 2:30:55 PM",Yoga matutino,Yoga,,3669,0.0,114.0,7.0,False,activities/16634765261.fit.gz,,3669.0,3669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,114.0,89.0,,353.0,7.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15582077830,"Aug 25, 2025, 2:59:01 PM",Nike Run Club: lunes - Carrera por la mañana,Run,,3052,7.41,160.0,50.0,False,activities/16642425685.fit.gz,,3052.0,3010.0,7411.0,4.84,2.462,53.0,50.0,2.8,17.2,28.6,0.0,252.0,73.0,160.0,146.0,,580.0,50.0,,,,0.0,1.0,7893.8,,,,,,,,,,,,,,,,,,,,,2.428,0.0,7270.0,0.0,,,2.623,,,,Laurence
15587548959,"Aug 26, 2025, 1:31:48 AM",Entrenamiento con pesas nocturno,Weight Training,,2801,0.0,143.0,8.0,False,activities/16648231853.fit.gz,,2801.0,2801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,143.0,106.0,,259.0,8.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15609211719,"Aug 27, 2025, 7:38:25 PM",Entrenamiento con pesas por la tarde,Weight Training,,3677,0.0,164.0,19.0,False,activities/16671339802.fit.gz,,3677.0,3677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,164.0,125.0,,542.0,19.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15642271742,"Aug 30, 2025, 10:33:30 PM",Nike Run Club: sábado - Carrera a última hora de la tarde,Run,,1934,4.78,152.0,21.0,False,activities/16707250504.fit.gz,,1934.0,1914.0,4786.3,3.92,2.501,30.0,31.0,4.4,16.6,20.0,0.0,117.0,74.0,152.0,140.0,,376.0,21.0,,,,0.0,1.0,5006.7,,,,,,,,,,,,,,,,,,,,,2.475,0.0,4662.0,0.0,,,2.616,,,,Laurence
15650498287,"Aug 31, 2025, 3:09:39 PM",Nike Run Club: domingo - Carrera por la mañana,Run,,1732,4.96,166.0,35.0,False,activities/16716298680.fit.gz,,1732.0,1657.0,4964.0,4.28,2.996,32.0,30.0,4.4,17.0,36.8,0.0,93.0,79.0,166.0,150.0,,404.0,35.0,,,,0.0,1.0,5207.9,,,,,,,,,,,,,,,,,,,,,2.866,0.0,4332.0,0.0,,,3.143,,,,Laurence
15653632965,"Aug 31, 2025, 8:04:50 PM",Entrenamiento con pesas por la tarde,Weight Training,,3405,0.0,160.0,15.0,False,activities/16719735032.fit.gz,,3405.0,3405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,122.0,,462.0,15.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15678240346,"Sep 3, 2025, 12:12:44 AM",Entrenamiento con pesas vespertino,Weight Training,,6858,0.0,142.0,19.0,False,activities/16747032459.fit.gz,,6858.0,6858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,142.0,105.0,,596.0,19.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15711298820,"Sep 5, 2025, 11:18:11 PM",Entrenamiento con pesas vespertino,Weight Training,,5754,0.0,152.0,19.0,False,activities/16782668549.fit.gz,,5754.0,5754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152.0,114.0,,614.0,19.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15711574764,"Sep 6, 2025, 1:11:39 AM",Nike Run Club: viernes - Carrera por la noche,Run,,2152,4.89,149.0,22.0,False,activities/16782964363.fit.gz,,2152.0,2109.0,4894.1,3.56,2.321,32.0,31.0,4.0,16.4,17.6,0.0,93.0,73.0,149.0,139.0,,381.0,22.0,,,,0.0,1.0,5113.6,,,,,,,,,,,,,,,,,,,,,2.274,0.0,5062.0,0.0,,,2.425,,,,Laurence
15746703630,"Sep 9, 2025, 12:28:39 AM",Nike Run Club: lunes - Carrera a última hora de la tarde,Run,,3203,7.88,159.0,44.0,False,activities/16820187994.fit.gz,,3203.0,3167.0,7888.7,4.36,2.491,52.0,56.0,2.0,16.4,33.3,0.0,93.0,74.0,159.0,143.0,,620.0,44.0,,,,0.0,1.0,8522.0,,,,,,,,,,,,,,,,,,,,,2.463,0.0,7798.0,0.0,,,2.691,,,,Laurence
15779564307,"Sep 11, 2025, 8:39:53 PM",Nike Run Club: jueves - Carrera por la tarde,Run,,954,2.79,178.0,27.0,False,activities/16854875581.fit.gz,,954.0,902.0,2790.0,4.22,3.093,34.0,8.0,31.6,66.4,29.1,1.0,117.0,77.0,178.0,157.0,,227.0,27.0,,,,0.0,1.0,3077.8,,,,,,,,,,,,,,,,,,,,,2.925,0.0,2326.0,0.0,,,3.412,,,,Laurence
15790078204,"Sep 12, 2025, 7:58:54 PM",Entrenamiento con pesas por la tarde,Weight Training,,5140,0.0,162.0,24.0,False,activities/16866019926.fit.gz,,5140.0,5140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,162.0,123.0,,707.0,24.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15834820994,"Sep 16, 2025, 6:52:56 PM",Carrera de tarde,Run,,1732,4.7,154.0,25.0,False,activities/16912726891.fit.gz,,1732.0,1732.0,4702.8,3.72,2.715,38.6,8.8,33.0,65.8,12.2,0.6,,,154.0,143.0,,351.0,25.0,,,,0.0,1.0,4829.1,,,,,,,,,,,,,,,,,,,,,2.715,0.0,4410.0,0.0,,,2.788,,,,Laurence
15909359527,"Sep 23, 2025, 12:49:06 PM",Nike Run Club: martes - Carrera por la mañana,Run,,821,2.13,144.0,4.0,False,activities/16989256579.fit.gz,,821.0,792.0,2135.1,3.833,2.696,8.0,9.0,8.8,14.6,16.0,0.0,93.0,79.0,144.0,135.0,,171.0,4.0,,,,0.0,1.0,2231.0,,,,,,,,,,,,,,,,,,,,,2.601,0.0,2066.0,0.0,,,2.817,,,,Laurence
15916349282,"Sep 24, 2025, 12:33:29 AM",Entrenamiento con pesas vespertino,Weight Training,,2237,0.0,157.0,9.0,False,activities/16996367987.fit.gz,,2237.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,157.0,117.0,,260.0,9.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15931869487,"Sep 25, 2025, 12:33:46 PM",Nike Run Club: Accountability run 1,Run,Gracias[strava://athletes/91513130/15]Abhishek George,2168,6.45,174.0,67.0,False,activities/17012309284.fit.gz,,2168.0,2163.0,6458.2,4.967,2.986,32.0,23.0,44.6,67.2,17.3,0.1,228.0,81.0,174.0,159.0,,525.0,67.0,,,,0.0,1.0,6834.8,,,,,,,,,,,,,,,,,,,,,2.979,0.0,5818.0,0.0,,,3.16,,0.0,,Laurence
15938013227,"Sep 26, 2025, 12:19:08 AM",Entrenamiento con pesas vespertino,Weight Training,,3159,0.0,160.0,11.0,False,activities/17018560622.fit.gz,,3159.0,3159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,115.0,,347.0,11.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15968620075,"Sep 28, 2025, 2:03:31 PM",Conestoga Trail Run - 10 tough miles,Run,First trail run and turned out to be the hardest on the east coast of course. AI generated content like trail run recommendations for beginners can indeed be wrong. Thanks [strava://athletes/91513130/15]Abhishek George  and see you next year 💪,14781,16.94,179.0,146.0,False,activities/17049909806.fit.gz,,14781.0,12205.0,16940.2,3.9,1.388,961.0,830.0,57.2,220.8,50.0,0.8,117.0,56.0,179.0,141.0,,1180.0,146.0,,,,0.0,1.0,23738.3,,,,,,,,,,,,,,,,,,,,,1.146,16018.5,21392.0,0.0,,,1.945,,0.0,media/A63F2001-D58D-4681-BF20-3606B169DD31.jpg|media/21AE3581-A969-4855-8EB4-283F4586329B.jpg|media/8F157824-3703-4E40-9F38-5B641DAA0A23.jpg|media/8C041CBF-5E77-45CD-ADB4-2A4F81F9CC70.jpg,Laurence
15981835049,"Sep 30, 2025, 12:15:34 AM",Entrenamiento con pesas vespertino,Weight Training,,3915,0.0,155.0,14.0,False,activities/17063340306.fit.gz,,3915.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,155.0,115.0,,424.0,14.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
15993474714,"Oct 1, 2025, 12:40:29 AM",Entrenamiento con pesas vespertino,Weight Training,,1759,0.0,139.0,5.0,False,activities/17075117517.fit.gz,,1759.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,139.0,107.0,,160.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
16009167656,"Oct 2, 2025, 12:18:02 PM",Accountability run 2,Run,[strava://athletes/91513130/15]Abhishek George,1687,4.86,158.0,33.0,False,activities/17091022172.fit.gz,,1687.0,1682.0,4867.9,4.5,2.894,37.0,30.0,32.2,67.4,36.7,0.2,163.0,82.0,158.0,148.0,,395.0,33.0,,,,0.0,1.0,5220.1,,,,,,,,,,,,,,,,,,,,,2.886,0.0,4584.0,0.0,,,3.104,,0.0,,Laurence
16016140154,"Oct 3, 2025, 1:00:05 AM",Entrenamiento con pesas nocturno,Weight Training,,5121,0.0,160.0,20.0,False,activities/17098072096.fit.gz,,5121.0,5121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,160.0,116.0,,565.0,20.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
16044004122,"Oct 5, 2025, 12:21:13 AM",Entrenamiento con pesas vespertino,Weight Training,,1860,0.0,147.0,5.0,False,activities/17126359306.fit.gz,,1860.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,147.0,108.0,,189.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,Laurence
